bookID,title,authors,average_rating,isbn,isbn13
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,4.13,1586633791,9.78159E+12
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,0316831115,9.78032E+12
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,3.82,0688140718,9.78069E+12
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,4.28,0967469783,9.78097E+12
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,4.08,0345910907,9.78035E+12
37573,They Do It With Mirrors,Agatha Christie/Rosemary Leach,3.76,1559277580,9.78156E+12
37585,The Lemon Table,Julian Barnes,3.68,1400076501,9.7814E+12
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,0786848693,9.78079E+12
37592,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95,8497939212,9.7885E+12
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,0439573882,9.78044E+12
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,4.04,0307343111,9.78031E+12
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,0670913529,9.78067E+12
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22,156898619X,9.78157E+12
37612,Monsoon Summer,Mitali Perkins,3.82,0440238404,9.78044E+12
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04,0312980388,9.78031E+12
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,0743252217,9.78074E+12
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17,0679406832,9.78068E+12
37625,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,3.63,184046268X,9.78184E+12
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37,0878510370,9.78088E+12
37638,Evelina,Frances Burney/Edward A. Bloom,3.67,0192840312,9.78019E+12
37646,Dancing On Air,Frances Oliver,4,1553100662,9.78155E+12
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,4.09,0813025931,9.78081E+12
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,4.07,0689863128,9.78069E+12
37657,The Body in the Lighthouse,Katherine Hall Page,3.68,0380813866,9.78038E+12
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,3.51,0674006720,9.78067E+12
37670,The Sun Also Rises,Ernest Hemingway,3.82,0684182602,9.78068E+12
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,9.78069E+12
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,0689856741,9.78069E+12
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81,1587887738,9.78159E+12
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,0451527038,9.78045E+12
37683,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,3.99,8497930053,9.7885E+12
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,0060556501,9.78006E+12
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,4.21,0060765488,9.78006E+12
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,4.21,0060845244,9.78006E+12
37693,New Moon (Moon #6),Rebecca York,3.86,0425216020,9.78043E+12
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,3.58,0805377956,9.78081E+12
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,4.14,0822008254,9.78082E+12
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,4.02,155111223X,9.78155E+12
37707,Anne of the Island and Tales of Avonlea,L.M. Montgomery,4.3,051703705X,9.78052E+12
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,4.35,0517229277,9.78052E+12
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,3.87,0395657830,9.7804E+12
37726,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,4.17,0060882603,9.78006E+12
37731,Just as Long as We're Together,Judy Blume,4.07,0330398040,9.78033E+12
37734,Wifey / Smart Women,Judy Blume,3.68,0743437578,9.78074E+12
37736,Forever...,Judy Blume,3.62,0689849737,9.78069E+12
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,0425193829,9.78043E+12
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,0425193799,9.78043E+12
37743,Forever . . .,Judy Blume,3.62,033039780X,9.78033E+12
37744,Wifey,Judy Blume,3.36,0425206548,9.78043E+12
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,9.78142E+12
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,0385734077,9.78039E+12
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,0939666502,9.78094E+12
37772,A Man of the People,Chinua Achebe,3.87,0385086164,9.78039E+12
37773,Collected Poems,Chinua Achebe,3.74,1400076587,9.7814E+12
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,0385014805,9.78039E+12
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,3.41,0385733208,9.78039E+12
37785,Lithium for Medea,Kate Braverman/Rick Moody,3.95,1583224718,9.78158E+12
37790,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,3.67,1853993239,9.78185E+12
37804,The Odyssey,Homer/George Herbert Palmer,3.76,0486406547,9.78049E+12
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,4.12,0976072610,9.78098E+12
37808,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,3.99,0760768951,9.78076E+12
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,4.17,1565849426,9.78157E+12
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,4.21,0060518650,9.78006E+12
37815,Mark Twain: Selected Works,Mark Twain,4.22,0517053578,9.78052E+12
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,9.78159E+12
37819,The God of Small Things,Arundhati Roy,3.94,0060977493,9.78006E+12
37824,Balzac und die kleine chinesische Schneiderin,Dai Sijie,3.64,3492238696,9.78349E+12
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,3.98,0060925779,9.78006E+12
37828,Winston Churchill,John Keegan,3.83,0670030791,9.78067E+12
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,4.19,0689118449,9.78069E+12
37847,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,3.89,0060987464,9.78006E+12
37848,Dissecting Marilyn Manson,Gavin Baddeley,3.86,0859653722,9.78086E+12
37852,Marilyn Manson,Kurt Reighley,3.36,0312181337,9.78031E+12
37854,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,4,1597818704,9.7816E+12
37857,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.35,0521317509,9.78052E+12
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.2,0674824261,9.78067E+12
37860,The Ethics of Authenticity,Charles Taylor,3.92,0674268636,9.78067E+12
37861,Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,3.8,0691037795,9.78069E+12
37863,Charles Taylor,Ruth  Abbey,3.6,0521805228,9.78052E+12
37869,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,4.12,0439517370,9.78044E+12
37875,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,3.87,1591840562,9.78159E+12
37877,Mandala Sand Art Kit,Walter Foster Creative Team,1,1560107669,9.78156E+12
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,0451401964,9.78045E+12
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,3.69,0553561529,9.78055E+12
37902,Turn of the Cards,Georgina Grey,3,0449239691,9.78045E+12
37905,Dr. Seuss (First Biographies),Cheryl Carlson,4.33,0736850910,9.78074E+12
37909,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,4.16,0590442090,9.78059E+12
37911,Shipwreck (Island I),Gordon Korman/Holter Graham,3.8,0439023319,9.78044E+12
37947,The Pusher (87th Precinct  #3),Ed McBain,3.9,0752857932,9.78075E+12
37951,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,3.92,0743463080,9.78074E+12
37952,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,3.86,0156032783,9.78016E+12
37954,The Last Dance (87th Precinct  #50),Ed McBain,3.69,0671025708,9.78067E+12
37976,The Listener's Bible: NIV,Anonymous/Max McLean,4.6,1931047170,9.78193E+12
37979,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,3.93,0471705225,9.78047E+12
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,3.59,0310272661,9.78031E+12
37996,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,3.8,0393321630,9.78039E+12
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,1590526864,9.78159E+12
38004,Q: The Autobiography of Quincy Jones,Quincy Jones,4.09,0767905105,9.78077E+12
38012,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,3.91,0712645624,9.78071E+12
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,0471758183,9.78047E+12
38019,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,3.94,0679730613,9.78068E+12
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,0060519134,9.78006E+12
38042,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba/Juliet Winters Carpenter,3.76,1568363567,9.78157E+12
38044,Shōgun (Asian Saga  #1),James Clavell,4.39,0340766166,9.78034E+12
38049,Whoreson,Donald Goines,4.32,0870679945,9.78087E+12
38056,Crime Partners,Donald Goines,4.2,0870678817,9.78087E+12
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,0060916516,9.78006E+12
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,0060921714,9.78006E+12
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,4.1,0252008073,9.78025E+12
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,4.2,1567430287,9.78157E+12
38075,The Tarot Cafe  #1,Sang-Sun Park,3.88,1595325557,9.7816E+12
38083,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,3.83,0822331136,9.78082E+12
38085,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,3.96,1861891849,9.78186E+12
38093,Antitrust Law,Richard A. Posner,4,0226675769,9.78023E+12
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,9.7814E+12
38123,Sex and Reason,Richard A. Posner,3.91,0674802802,9.78067E+12
38128,Law and Literature,Richard A. Posner,3.61,0674514718,9.78067E+12
38150,Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,4.07,0571172954,9.78057E+12
38153,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,4.23,014044310X,9.78014E+12
38154,Orlando Furioso,Ludovico Ariosto/Guido Waldman,4.02,0192836773,9.78019E+12
38155,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,4.31,014024364X,9.78014E+12
38169,Alas  Babylon,Pat Frank,4.08,0060741872,9.78006E+12
38175,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,3.45,1579546463,9.78158E+12
38180,On the Beach,Nevil Shute,3.94,1842322761,9.78184E+12
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,0292707185,9.78029E+12
38210,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,4.16,1573221112,9.78157E+12
38211,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,3.95,0340831200,9.78034E+12
38212,Zen and the Art of Happiness,Chris Prentiss,4.05,0943015537,9.78094E+12
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,1590301870,9.78159E+12
38228,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,4.22,0781731836,9.78078E+12
38230,How to Go to College Almost for Free  Updated,Ben R. Kaplan,3.45,0060937653,9.78006E+12
38238,Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,4.07,0756615690,9.78076E+12
38242,Let's Go Australia on a Budget,Let's Go Inc.,3.93,031236086X,9.78031E+12
38244,National Geographic Traveler: Australia,Roff Smith,3.8,0792238931,9.78079E+12
38262,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,3.52,1853260738,9.78185E+12
38264,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,0375760105,9.78038E+12
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,3.98,0940450216,9.78094E+12
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,0553213296,9.78055E+12
38300,A River Runs Through It,Norman Maclean/Barry Moser,4.17,0226500608,9.78023E+12
38302,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,4.39,0006380832,9.78001E+12
38311,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,4.45,0394707761,9.78039E+12
38313,Whole Earth Software Catalog,Stewart Brand,3.92,0385191669,9.78039E+12
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,4.06,0812975219,9.78081E+12
38330,El Borbah,Charles Burns,3.94,1560976934,9.78156E+12
38331,Big Baby,Charles Burns,3.96,1560978007,9.78156E+12
38333,Black Hole,Charles Burns,3.84,037542380X,9.78038E+12
38336,Black Hole  tome 3: Visions,Charles Burns,4,2840555522,9.78284E+12
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,2840558874,9.78284E+12
38338,11-Sep,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,3.73,1583224890,9.78158E+12
38339,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,3.98,1878825046,9.78188E+12
38340,Syntactic Structures,Noam Chomsky/David W. Lightfoot,3.84,3110172798,9.78311E+12
38341,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,3.96,1583225471,9.78158E+12
38344,The Common Good,Noam Chomsky/David Barsamian/Arthur Naiman,4.01,1878825089,9.78188E+12
38346,The Curious Sofa,Edward Gorey,4.18,0151003076,9.78015E+12
38376,LOVE MODE 11,Yuki Shimizu/志水 ゆき,4.37,4835214102,9.78484E+12
38379,Ring (Ring  #1),Kōji Suzuki/Robert B. Rohmer/Glynne Walley,3.82,1932234411,9.78193E+12
38385,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,3.58,1593072678,9.78159E+12
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.15,0387988920,9.78039E+12
38399,Introduction to Superstrings and M-Theory,Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,4.27,0387985891,9.78039E+12
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,3.94,0896083217,9.7809E+12
38401,Company,Max Barry,3.73,1400079373,9.7814E+12
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,0385493622,9.78039E+12
38414,The Science Book,Peter Tallack/Simon Singh,4.05,1841882542,9.78184E+12
38424,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,4.17,1417699671,9.78142E+12
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205359213,9.78021E+12
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205479804,9.78021E+12
38436,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,3.97,0747250375,9.78075E+12
38457,Just Above My Head,James Baldwin,4.38,0385334567,9.78039E+12
38458,Nobody Knows My Name,James Baldwin,4.35,0679744738,9.78068E+12
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,0375701893,9.78038E+12
38463,If Beale Street Could Talk,James Baldwin,4.23,0307275930,9.78031E+12
38465,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,3.96,0060916494,9.78006E+12
38466,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,4.32,0743253299,9.78074E+12
38469,Going to Meet the Man,James Baldwin,4.35,0679761799,9.78068E+12
38471,The Amen Corner,James Baldwin,3.9,0375701885,9.78038E+12
38473,Blues for Mister Charlie,James Baldwin,4.13,0679761780,9.78068E+12
38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,3.97,0060934549,9.78006E+12
38496,Factotum,Charles Bukowski,3.97,006113127X,9.78006E+12
38500,Women,Charles Bukowski,3.86,0061177598,9.78006E+12
38501,Ham on Rye,Charles Bukowski,4.14,006117758X,9.78006E+12
38503,Tales of Ordinary Madness,Charles Bukowski,3.92,0872861554,9.78087E+12
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,0876856830,9.78088E+12
38510,Tiempo De Matar,John Grisham,4.07,8408041258,9.78841E+12
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,0553292781,9.78055E+12
38513,The Wedding (Sweet Valley High  #98),Francine Pascal/Kate William,3.52,0553298550,9.78055E+12
38514,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal/Kate William,3.44,0553280872,9.78055E+12
38515,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,3.38,0553258869,9.78055E+12
38517,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal/Kate William,3.94,0553297945,9.78055E+12
38522,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,4.06,0312349297,9.78031E+12
38524,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,Arthur Plotnik,3.9,0375721150,9.78038E+12
38528,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,4.18,006058081X,9.78006E+12
38529,Bite Me If You Can (Argeneau #6),Lynsay Sands,4.27,0060774126,9.78006E+12
38530,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,3.7,0553492365,9.78055E+12
38531,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,3.47,0553493973,9.78055E+12
38532,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,0553275607,9.78055E+12
38533,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,3.54,0553275674,9.78055E+12
38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,3.58,0553570684,9.78055E+12
